idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,RED,NIR,SWIR_1,SWIR_2,NDVI,EVI,NBR,IMG_COUNT,VV,VH,angle,l8_found,l8_file,l8_year,l8_month,s1_found,s1_file,s1_date
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2019-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.0,1038,0.0481875017285347,0.2476862370967865,0.17934875190258026,0.09990125149488449,0.6783010363578796,0.3671645522117615,0.16890445351600647,3.0,-13.46397876739502,-18.964975357055664,45.709171295166016,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
,,,,,,2019-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442.0,1403,0.06867499649524689,0.3162024915218353,0.2427224963903427,0.13233749568462372,0.6431332230567932,0.4185071289539337,0.13146664202213287,3.0,-10.647066116333008,-15.878568649291992,45.360172271728516,True,L8_2019_02.tif,2019,2,True,S1_2019_4.tif,2019-02-09
,,,,,,2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483.0,1444,0.03986874967813492,0.17408248782157898,0.10105624794960022,0.0650862455368042,0.6276346445083618,0.27048617601394653,0.265505850315094,4.0,-7.177358150482178,-12.934374809265137,45.93764114379883,True,L8_2019_01.tif,2019,1,True,S1_2019_0.tif,2019-01-04
